organisation,fqdn,ip,san_dns_names,not_valid_before,not_valid_after,asn,asn_description,country,registrar,last_update_asn,last_update_asn_desc,subject_dn,issuer_dn,common_names
organisation,fqdn,ip,san_dns_names,not_valid_before,not_valid_after,asn,asn_description,country,registrar,last_update_asn,last_update_asn_desc,subject_dn,issuer_dn,common_names
CIZ (Centrum Indicatiestelling Zorg),aanvraag-beheer.ciz.nl,194.49.83.42,aanvraag-beheer.ciz.nl,2022-10-18T13:40:21,2023-10-27T23:45:00,202315,"ACCENT-AUTOMATISERING, NL",NL,ripencc,2018-05-17,2018-06-04,"CN=aanvraag-beheer.ciz.nl,O=CIZ (Centrum Indicatiestelling Zorg),L=Utrecht,ST=Utrecht,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",aanvraag-beheer.ciz.nl
Centraal Orgaan opvang asielzoekers (COA),condortst.coa.nl,159.46.198.64,condortst.coa.nl,2022-11-29T09:53:19,2023-12-04T23:45:00,29311,"SOLVINITY-, NL",NL,ripencc,1993-09-01,2003-07-29,"CN=condortst.coa.nl,O=Centraal Orgaan opvang asielzoekers (COA),L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",condortst.coa.nl
Citrus Andriessen B.V.,prd.optimumassessment.com,20.229.87.178,"prd1-prd.optimumassessment.com,prd.optimumassessment.com",2022-11-16T13:14:27,2023-11-16T13:14:27,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,arin,2017-10-18,1997-03-31,"C=NL,ST=Noord-Brabant,L=Oisterwijk,O=Citrus Andriessen B.V.,CN=prd.optimumassessment.com","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",prd.optimumassessment.com
College voor toelating van gewasbeschermingsmiddelen en biociden,connect.ctgb.nl,131.224.0.105,"connect.ctgb.nl,www.connect.ctgb.nl",2022-11-25T00:00:00,2023-11-25T23:59:59,1103,"SURFNET-NL SURFnet, The Netherlands, NL",NL,ripencc,1989-01-23,1993-09-01,"CN=connect.ctgb.nl,O=College voor toelating van gewasbeschermingsmiddelen en biociden,ST=Gelderland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",connect.ctgb.nl
College voor toelating van gewasbeschermingsmiddelen en biociden,dwo.ctgb.nl,37.235.115.39,"dwo.ctgb.nl,www.dwo.ctgb.nl",2022-11-25T00:00:00,2023-11-25T23:59:59,35332,"DATAWEB DataWeb B.V. - The Netherlands, NL",NL,ripencc,2012-04-17,2005-07-18,"CN=dwo.ctgb.nl,O=College voor toelating van gewasbeschermingsmiddelen en biociden,ST=Gelderland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",dwo.ctgb.nl
College voor toelating van gewasbeschermingsmiddelen en biociden,filesender.ctgb.nl,37.235.115.35,"filesender.ctgb.nl,www.filesender.ctgb.nl",2022-11-25T00:00:00,2023-11-25T23:59:59,35332,"DATAWEB DataWeb B.V. - The Netherlands, NL",NL,ripencc,2012-04-17,2005-07-18,"CN=filesender.ctgb.nl,O=College voor toelating van gewasbeschermingsmiddelen en biociden,ST=Gelderland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",filesender.ctgb.nl
College voor toelating van gewasbeschermingsmiddelen en biociden,mam.ctgb.nl,37.235.115.40,"mam.ctgb.nl,www.mam.ctgb.nl",2022-11-25T00:00:00,2023-11-25T23:59:59,35332,"DATAWEB DataWeb B.V. - The Netherlands, NL",NL,ripencc,2012-04-17,2005-07-18,"CN=mam.ctgb.nl,O=College voor toelating van gewasbeschermingsmiddelen en biociden,ST=Gelderland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",mam.ctgb.nl
College voor toelating van gewasbeschermingsmiddelen en biociden,sf.ctgb.nl,37.235.115.41,"sf.ctgb.nl,www.sf.ctgb.nl",2022-11-25T00:00:00,2023-11-25T23:59:59,35332,"DATAWEB DataWeb B.V. - The Netherlands, NL",NL,ripencc,2012-04-17,2005-07-18,"CN=sf.ctgb.nl,O=College voor toelating van gewasbeschermingsmiddelen en biociden,ST=Gelderland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",sf.ctgb.nl
College voor toelating van gewasbeschermingsmiddelen en biociden,acm-acc.ctgb.nl,37.235.115.42,"acm-acc.ctgb.nl,www.acm-acc.ctgb.nl",2022-11-28T00:00:00,2023-11-28T23:59:59,35332,"DATAWEB DataWeb B.V. - The Netherlands, NL",NL,ripencc,2012-04-17,2005-07-18,"CN=acm-acc.ctgb.nl,O=College voor toelating van gewasbeschermingsmiddelen en biociden,ST=Gelderland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",acm-acc.ctgb.nl
College voor toelating van gewasbeschermingsmiddelen en biociden,biociden.ctgb.nl,3.127.143.208,"biociden.ctgb.nl,www.biociden.ctgb.nl",2022-11-29T00:00:00,2023-11-29T23:59:59,16509,"AMAZON-02, US",US,arin,2017-12-20,2000-05-04,"CN=biociden.ctgb.nl,O=College voor toelating van gewasbeschermingsmiddelen en biociden,ST=Gelderland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",biociden.ctgb.nl
College voor toelating van gewasbeschermingsmiddelen en biociden,gewasbeschermingsmiddelen.ctgb.nl,3.127.143.208,"gewasbeschermingsmiddelen.ctgb.nl,www.gewasbeschermingsmiddelen.ctgb.nl",2022-11-29T00:00:00,2023-11-29T23:59:59,16509,"AMAZON-02, US",US,arin,2017-12-20,2000-05-04,"CN=gewasbeschermingsmiddelen.ctgb.nl,O=College voor toelating van gewasbeschermingsmiddelen en biociden,ST=Gelderland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",gewasbeschermingsmiddelen.ctgb.nl
College voor toelating van gewasbeschermingsmiddelen en biociden,mdm-acc.ctgb.nl,3.127.143.208,"mdm-acc.ctgb.nl,www.mdm-acc.ctgb.nl",2022-11-29T00:00:00,2023-11-29T23:59:59,16509,"AMAZON-02, US",US,arin,2017-12-20,2000-05-04,"CN=mdm-acc.ctgb.nl,O=College voor toelating van gewasbeschermingsmiddelen en biociden,ST=Gelderland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",mdm-acc.ctgb.nl
College voor toelating van gewasbeschermingsmiddelen en biociden,mdm.ctgb.nl,3.127.143.208,"mdm.ctgb.nl,www.mdm.ctgb.nl",2022-11-29T00:00:00,2023-11-29T23:59:59,16509,"AMAZON-02, US",US,arin,2017-12-20,2000-05-04,"CN=mdm.ctgb.nl,O=College voor toelating van gewasbeschermingsmiddelen en biociden,ST=Gelderland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",mdm.ctgb.nl
College voor toelating van gewasbeschermingsmiddelen en biociden,mst-acc.ctgb.nl,3.127.143.208,"mst-acc.ctgb.nl,www.mst-acc.ctgb.nl",2022-11-29T00:00:00,2023-11-29T23:59:59,16509,"AMAZON-02, US",US,arin,2017-12-20,2000-05-04,"CN=mst-acc.ctgb.nl,O=College voor toelating van gewasbeschermingsmiddelen en biociden,ST=Gelderland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",mst-acc.ctgb.nl
College voor toelating van gewasbeschermingsmiddelen en biociden,mst.ctgb.nl,3.127.143.208,"mst.ctgb.nl,www.mst.ctgb.nl",2022-11-29T00:00:00,2023-11-29T23:59:59,16509,"AMAZON-02, US",US,arin,2017-12-20,2000-05-04,"CN=mst.ctgb.nl,O=College voor toelating van gewasbeschermingsmiddelen en biociden,ST=Gelderland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",mst.ctgb.nl
College voor toelating van gewasbeschermingsmiddelen en biociden,pesticidesdatabase.ctgb.nl,3.127.143.208,"pesticidesdatabase.ctgb.nl,www.pesticidesdatabase.ctgb.nl",2022-11-29T00:00:00,2023-11-29T23:59:59,16509,"AMAZON-02, US",US,arin,2017-12-20,2000-05-04,"CN=pesticidesdatabase.ctgb.nl,O=College voor toelating van gewasbeschermingsmiddelen en biociden,ST=Gelderland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",pesticidesdatabase.ctgb.nl
College voor toelating van gewasbeschermingsmiddelen en biociden,public.mst-acc.ctgb.nl,3.127.143.208,"public.mst-acc.ctgb.nl,www.public.mst-acc.ctgb.nl",2022-11-29T00:00:00,2023-11-29T23:59:59,16509,"AMAZON-02, US",US,arin,2017-12-20,2000-05-04,"CN=public.mst-acc.ctgb.nl,O=College voor toelating van gewasbeschermingsmiddelen en biociden,ST=Gelderland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",public.mst-acc.ctgb.nl
College voor toelating van gewasbeschermingsmiddelen en biociden,public.mst.ctgb.nl,3.127.143.208,"public.mst.ctgb.nl,www.public.mst.ctgb.nl",2022-11-29T00:00:00,2023-11-29T23:59:59,16509,"AMAZON-02, US",US,arin,2017-12-20,2000-05-04,"CN=public.mst.ctgb.nl,O=College voor toelating van gewasbeschermingsmiddelen en biociden,ST=Gelderland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",public.mst.ctgb.nl
College voor toelating van gewasbeschermingsmiddelen en biociden,toelatingen.ctgb.nl,3.127.143.208,"toelatingen.ctgb.nl,www.toelatingen.ctgb.nl",2022-11-29T00:00:00,2023-11-29T23:59:59,16509,"AMAZON-02, US",US,arin,2017-12-20,2000-05-04,"CN=toelatingen.ctgb.nl,O=College voor toelating van gewasbeschermingsmiddelen en biociden,ST=Gelderland,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",toelatingen.ctgb.nl
Defensie Pijpleiding Organisatie,telewerken.ota-dpo.nl,87.213.100.183,telewerken.ota-dpo.nl,2022-11-17T15:45:01,2023-11-17T15:40:00,13127,"T-MOBILE AS for the Trans-European T-Mobile IP Transport backbone, NL",NL,ripencc,2005-06-02,2000-03-27,"CN=telewerken.ota-dpo.nl,O=Defensie Pijpleiding Organisatie,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",telewerken.ota-dpo.nl
Defensie Pijpleiding Organisatie,apps.ota-dpo.nl,87.213.100.182,apps.ota-dpo.nl,2022-11-23T11:01:43,2023-12-01T23:45:00,13127,"T-MOBILE AS for the Trans-European T-Mobile IP Transport backbone, NL",NL,ripencc,2005-06-02,2000-03-27,"CN=apps.ota-dpo.nl,O=Defensie Pijpleiding Organisatie,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",apps.ota-dpo.nl
Defensie Pijpleiding Organisatie,mobiel.ota-dpo.nl,87.213.100.180,mobiel.ota-dpo.nl,2022-11-23T11:03:02,2023-12-01T23:45:00,13127,"T-MOBILE AS for the Trans-European T-Mobile IP Transport backbone, NL",NL,ripencc,2005-06-02,2000-03-27,"CN=mobiel.ota-dpo.nl,O=Defensie Pijpleiding Organisatie,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",mobiel.ota-dpo.nl
Defensie Pijpleiding Organisatie,mobile.ota-dpo.nl,87.213.100.184,mobile.ota-dpo.nl,2022-11-23T11:04:45,2023-12-01T23:45:00,13127,"T-MOBILE AS for the Trans-European T-Mobile IP Transport backbone, NL",NL,ripencc,2005-06-02,2000-03-27,"CN=mobile.ota-dpo.nl,O=Defensie Pijpleiding Organisatie,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",mobile.ota-dpo.nl
Defensie Pijpleiding Organisatie,sts.ota-dpo.nl,87.213.100.179,sts.ota-dpo.nl,2022-11-23T11:06:38,2023-12-01T23:45:00,13127,"T-MOBILE AS for the Trans-European T-Mobile IP Transport backbone, NL",NL,ripencc,2005-06-02,2000-03-27,"CN=sts.ota-dpo.nl,O=Defensie Pijpleiding Organisatie,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",sts.ota-dpo.nl
Dienst Uitvoering Onderwijs,iene-prd.topdesk.odc-noord.nl,147.181.15.142,iene-prd.topdesk.odc-noord.nl,2022-11-22T10:06:48,2023-11-22T10:01:00,202553,"DUO-NL-AS, NL",NL,ripencc,1991-07-05,2016-07-26,"CN=iene-prd.topdesk.odc-noord.nl,O=Dienst Uitvoering Onderwijs,L=Groningen,ST=Groningen,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",iene-prd.topdesk.odc-noord.nl
Dienst Uitvoering onderwijs,siam.duo.nl,194.171.77.45,siam.duo.nl,2022-11-17T10:14:12,2023-11-17T10:14:12,1103,"SURFNET-NL SURFnet, The Netherlands, NL",NL,ripencc,1995-06-12,1993-09-01,"CN=siam.duo.nl,O=Dienst Uitvoering onderwijs,L=Groningen,ST=Groningen,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",siam.duo.nl
Domeinen Roerende Zaken,verkoop.domeinenrz.nl,185.52.236.135,verkoop.domeinenrz.nl,2022-11-22T15:34:11,2023-11-22T15:34:11,57866,"FUSIX-AS, NL",NL,ripencc,2014-04-03,2012-02-28,"CN=verkoop.domeinenrz.nl,O=Domeinen Roerende Zaken,L=Apeldoorn,ST=Gelderland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",verkoop.domeinenrz.nl
Energie Data Services Nederland (EDSN) B.V.,gateway-tst.edsn.nl,3.124.31.20,gateway-tst.edsn.nl,2022-08-23T14:53:40,2023-08-23T14:53:40,16509,"AMAZON-02, US",US,arin,2017-12-20,2000-05-04,"CN=gateway-tst.edsn.nl,O=Energie Data Services Nederland (EDSN) B.V.,L=Amersfoort,ST=Utrecht,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",gateway-tst.edsn.nl
Energie Data Services Nederland (EDSN) B.V.,portaal-tst07.edsn.nl,52.28.61.125,portaal-tst07.edsn.nl,2022-11-15T11:58:02,2023-11-15T11:58:02,16509,"AMAZON-02, US",US,arin,1991-12-19,2000-05-04,"CN=portaal-tst07.edsn.nl,O=Energie Data Services Nederland (EDSN) B.V.,L=Amersfoort,ST=Utrecht,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",portaal-tst07.edsn.nl
Energie Data Services Nederland (EDSN) B.V.,acc-datadelen.mijnenergiedata.nl,34.96.92.109,acc-datadelen.mijnenergiedata.nl,2022-11-25T16:23:29,2023-11-25T16:23:29,396982,"GOOGLE-CLOUD-PLATFORM, US",US,arin,2018-09-28,2018-08-15,"ST=Utrecht,O=Energie Data Services Nederland (EDSN) B.V.,C=NL,CN=acc-datadelen.mijnenergiedata.nl,L=Amersfoort","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",acc-datadelen.mijnenergiedata.nl
Energie Data Services Nederland (EDSN) B.V.,dev-datadelen.mijnenergiedata.nl,34.117.50.45,dev-datadelen.mijnenergiedata.nl,2022-11-25T16:23:29,2023-11-25T16:23:29,396982,"GOOGLE-CLOUD-PLATFORM, US",US,arin,2018-09-28,2018-08-15,"ST=Utrecht,O=Energie Data Services Nederland (EDSN) B.V.,C=NL,CN=dev-datadelen.mijnenergiedata.nl,L=Amersfoort","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",dev-datadelen.mijnenergiedata.nl
Erasmus Universitair Medisch Centrum Rotterdam (Erasmus MC),pp.erasmusmc.nl,156.83.253.57,pp.erasmusmc.nl,2022-10-18T00:00:00,2023-10-18T23:59:59,1103,"SURFNET-NL SURFnet, The Netherlands, NL",NL,ripencc,1991-12-19,1993-09-01,"CN=pp.erasmusmc.nl,O=Erasmus Universitair Medisch Centrum Rotterdam (Erasmus MC),ST=Zuid-Holland,C=NL","CN=GEANT OV ECC CA 4,O=GEANT Vereniging,C=NL",pp.erasmusmc.nl
Gemeente Almelo,parkeren.almelo.nl,88.218.153.238,parkeren.almelo.nl,2022-09-14T09:05:45,2023-09-14T09:00:00,20559,"FUNDAMENTS-AS, NL",NL,ripencc,2018-12-17,2015-08-13,"CN=parkeren.almelo.nl,O=Gemeente Almelo,L=Almelo,ST=Overijssel,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",parkeren.almelo.nl
Gemeente Almelo,afspraken.almelo.nl,217.114.103.208,afspraken.almelo.nl,2022-11-21T15:14:14,2023-11-21T15:09:00,47886,"EQUINIX-NL-ASN, NL",NL,ripencc,2001-01-25,2008-09-11,"CN=afspraken.almelo.nl,O=Gemeente Almelo,L=Almelo,ST=Overijssel,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",afspraken.almelo.nl
Gemeente Amsterdam,www.gebouwdin.amsterdam.nl,85.158.204.6,"www.gebouwdin.amsterdam.nl,gebouwdin.amsterdam.nl",2022-11-25T13:56:54,2023-11-25T13:51:00,25151,"CYSO-AS, NL",NL,ripencc,2005-01-25,2002-08-09,"CN=www.gebouwdin.amsterdam.nl,O=Gemeente Amsterdam,L=Amsterdam,ST=Noord-Holland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",www.gebouwdin.amsterdam.nl
Gemeente Arnhem,digid.arnhem.nl,87.213.169.98,digid.arnhem.nl,2022-11-14T10:12:47,2023-11-14T10:07:00,13127,"T-MOBILE AS for the Trans-European T-Mobile IP Transport backbone, NL",NL,ripencc,2005-06-02,2000-03-27,"CN=digid.arnhem.nl,O=Gemeente Arnhem,L=Arnhem,ST=Gelderland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",digid.arnhem.nl
Gemeente Arnhem,belastingen-acc.arnhem.nl,185.241.184.59,belastingen-acc.arnhem.nl,2022-11-21T10:17:01,2023-12-05T23:45:00,204754,"SYSACTIVE, NL",NL,ripencc,2018-01-16,2018-01-16,"CN=belastingen-acc.arnhem.nl,O=Gemeente Arnhem,L=Arnhem,ST=Gelderland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",belastingen-acc.arnhem.nl
Gemeente Arnhem,belastingen.arnhem.nl,185.241.184.58,belastingen.arnhem.nl,2022-11-21T11:13:26,2023-12-05T23:45:00,204754,"SYSACTIVE, NL",NL,ripencc,2018-01-16,2018-01-16,"CN=belastingen.arnhem.nl,O=Gemeente Arnhem,L=Arnhem,ST=Gelderland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",belastingen.arnhem.nl
